Date,HomeTeam,AwayTeam,FTHG,FTAG,GD,HST,AST,B365H,B365D,B365A,FTR
24/02/2019,Leganes,Valencia,1,1,0,6,1,2.8,3.1,2.7,D
24/02/2019,Levante,Real Madrid,1,2,-1,2,5,5.25,4.75,1.53,A
24/02/2019,Valladolid,Betis,0,2,-2,2,3,2.7,3.2,2.75,A
25/02/2019,Girona,Sociedad,0,0,0,3,1,2.37,3.2,3.0,D
01/03/2019,Vallecano,Girona,0,2,-2,3,4,2.25,3.4,3.2,A
02/03/2019,Espanol,Valladolid,3,1,2,6,3,1.8,3.6,4.75,H
02/03/2019,Huesca,Sevilla,2,1,1,3,5,3.8,3.6,1.95,H
02/03/2019,Real Madrid,Barcelona,0,1,-1,3,4,2.75,3.7,2.45,A
02/03/2019,Villarreal,Alaves,1,2,-1,2,2,1.66,3.75,5.5,A
03/03/2019,Betis,Getafe,1,2,-1,2,5,2.3,3.0,3.4,A
03/03/2019,Eibar,Celta,1,0,1,4,1,1.72,3.8,4.75,H
03/03/2019,Sociedad,Ath Madrid,0,2,-2,3,3,4.0,3.25,2.05,A
03/03/2019,Valencia,Ath Bilbao,2,0,2,3,1,2.0,3.3,4.0,H
04/03/2019,Leganes,Levante,1,0,1,3,4,1.95,3.4,4.2,H
08/03/2019,Ath Bilbao,Espanol,1,1,0,6,2,1.66,3.6,6.0,D
09/03/2019,Alaves,Eibar,1,1,0,3,3,2.9,3.2,2.55,D
09/03/2019,Ath Madrid,Leganes,1,0,1,4,2,1.45,4.2,10.0,H
09/03/2019,Barcelona,Vallecano,3,1,2,6,1,1.16,8.0,15.0,H
09/03/2019,Getafe,Huesca,2,1,1,6,1,1.61,3.6,6.5,H
10/03/2019,Celta,Betis,0,1,-1,1,4,2.5,3.3,2.9,A
10/03/2019,Girona,Valencia,2,3,-1,8,6,3.3,3.2,2.35,A
10/03/2019,Levante,Villarreal,0,2,-2,3,5,2.9,3.3,2.5,A
10/03/2019,Sevilla,Sociedad,5,2,3,11,2,1.66,4.2,4.75,H
10/03/2019,Valladolid,Real Madrid,1,4,-3,2,6,5.0,4.33,1.61,A
15/03/2019,Sociedad,Levante,1,1,0,7,3,1.8,3.75,4.5,D
16/03/2019,Ath Bilbao,Ath Madrid,2,0,2,5,2,3.9,3.0,2.2,H
16/03/2019,Huesca,Alaves,1,3,-2,2,5,2.45,3.2,3.0,A
16/03/2019,Leganes,Girona,0,2,-2,3,4,2.15,3.2,3.7,A
16/03/2019,Real Madrid,Celta,2,0,2,7,1,1.18,7.5,13.0,H
17/03/2019,Betis,Barcelona,1,4,-3,3,9,7.0,5.0,1.4,A
17/03/2019,Eibar,Valladolid,1,2,-1,3,3,1.66,3.8,5.5,A
17/03/2019,Espanol,Sevilla,0,1,-1,3,3,2.4,3.5,2.9,A
17/03/2019,Valencia,Getafe,0,0,0,2,1,2.0,3.3,4.0,D
17/03/2019,Villarreal,Vallecano,3,1,2,4,3,1.6,4.2,5.5,H
29/03/2019,Girona,Ath Bilbao,1,2,-1,2,5,2.87,2.9,2.7,A
30/03/2019,Alaves,Ath Madrid,0,4,-4,4,7,5.5,3.4,1.75,A
30/03/2019,Barcelona,Espanol,2,0,2,3,2,1.14,9.0,15.0,H
30/03/2019,Celta,Villarreal,3,2,1,6,5,2.5,3.3,2.75,H
30/03/2019,Getafe,Leganes,0,2,-2,2,3,1.95,3.2,4.5,A
31/03/2019,Levante,Eibar,2,2,0,2,3,2.8,3.5,2.45,D
31/03/2019,Real Madrid,Huesca,3,2,1,8,3,1.11,10.0,19.0,H
31/03/2019,Sevilla,Valencia,0,1,-1,5,2,2.05,3.5,3.6,A
31/03/2019,Valladolid,Sociedad,1,1,0,4,1,2.6,3.0,3.0,D
31/03/2019,Vallecano,Betis,1,1,0,5,2,2.75,3.5,2.45,D
02/04/2019,Ath Madrid,Girona,2,0,2,7,4,1.36,4.5,10.0,H
02/04/2019,Espanol,Getafe,1,1,0,3,3,2.4,3.1,3.2,D
02/04/2019,Villarreal,Barcelona,4,4,0,9,9,5.25,4.2,1.61,D
03/04/2019,Ath Bilbao,Levante,3,2,1,7,6,1.61,4.0,5.5,H
03/04/2019,Eibar,Vallecano,2,1,1,6,2,1.61,4.0,5.5,H
03/04/2019,Huesca,Celta,3,3,0,7,5,2.62,3.5,2.62,D
03/04/2019,Valencia,Real Madrid,2,1,1,4,5,3.3,3.6,2.15,H
04/04/2019,Leganes,Valladolid,1,0,1,2,1,1.9,3.3,4.5,H
04/04/2019,Sevilla,Alaves,2,0,2,5,2,1.5,4.33,6.5,H
04/04/2019,Sociedad,Betis,2,1,1,7,6,2.25,3.3,3.3,H
06/04/2019,Barcelona,Ath Madrid,2,0,2,10,2,1.75,3.6,5.0,H
06/04/2019,Girona,Espanol,1,2,-1,5,2,2.5,3.2,3.0,A
06/04/2019,Real Madrid,Eibar,2,1,1,7,1,1.3,5.5,9.5,H
06/04/2019,Vallecano,Valencia,2,0,2,5,3,4.2,3.5,1.9,H
07/04/2019,Alaves,Leganes,1,1,0,1,5,2.5,3.0,3.1,D
07/04/2019,Betis,Villarreal,2,1,1,7,4,2.2,3.4,3.3,H
07/04/2019,Celta,Sociedad,3,1,2,4,7,2.4,3.3,3.0,H
07/04/2019,Getafe,Ath Bilbao,1,0,1,2,1,2.3,3.0,3.5,H
07/04/2019,Levante,Huesca,2,2,0,8,4,1.95,3.6,3.8,D
07/04/2019,Valladolid,Sevilla,0,2,-2,5,4,3.5,3.4,2.05,A
13/04/2019,Ath Madrid,Celta,2,0,2,5,3,1.36,4.75,9.0,H
13/04/2019,Espanol,Alaves,2,1,1,2,3,1.8,3.5,4.75,H
13/04/2019,Huesca,Barcelona,0,0,0,1,2,4.75,4.2,1.65,D
13/04/2019,Sevilla,Betis,3,2,1,5,7,1.66,4.0,5.0,H
14/04/2019,Ath Bilbao,Vallecano,3,2,1,9,4,1.6,4.0,5.5,H
14/04/2019,Girona,Villarreal,0,1,-1,5,6,2.5,3.25,2.8,A
14/04/2019,Sociedad,Eibar,1,1,0,2,2,2.2,3.5,3.25,D
14/04/2019,Valencia,Levante,3,1,2,6,3,1.5,4.75,5.5,H
14/04/2019,Valladolid,Getafe,2,2,0,4,3,3.2,2.9,2.55,D
15/04/2019,Leganes,Real Madrid,1,1,0,2,6,5.25,4.2,1.6,D
19/04/2019,Alaves,Valladolid,2,2,0,4,7,2.1,3.2,3.75,D
20/04/2019,Barcelona,Sociedad,2,1,1,4,2,1.22,6.5,13.0,H
20/04/2019,Celta,Girona,2,1,1,8,1,2.0,3.75,3.5,H
20/04/2019,Eibar,Ath Madrid,0,1,-1,2,4,3.2,3.1,2.4,A
20/04/2019,Vallecano,Huesca,0,0,0,3,3,2.05,3.75,3.4,D
21/04/2019,Betis,Valencia,1,2,-1,7,3,3.0,3.3,2.4,A
21/04/2019,Getafe,Sevilla,3,0,3,3,2,3.1,3.4,2.3,H
21/04/2019,Levante,Espanol,2,2,0,5,7,2.3,3.5,3.0,D
21/04/2019,Real Madrid,Ath Bilbao,3,0,3,4,3,1.45,4.33,7.0,H
21/04/2019,Villarreal,Leganes,2,1,1,5,2,1.72,3.5,5.0,H
23/04/2019,Alaves,Barcelona,0,2,-2,1,6,7.0,5.25,1.4,A
23/04/2019,Huesca,Eibar,2,0,2,3,4,2.25,3.5,3.0,H
23/04/2019,Valladolid,Girona,1,0,1,4,0,2.3,3.3,3.25,H
24/04/2019,Ath Madrid,Valencia,3,2,1,6,4,1.8,3.4,5.0,H
24/04/2019,Espanol,Celta,1,1,0,2,6,2.3,3.2,3.3,D
24/04/2019,Leganes,Ath Bilbao,0,1,-1,1,2,2.6,3.0,3.0,A
24/04/2019,Levante,Betis,4,0,4,4,2,2.5,3.3,2.9,H
25/04/2019,Getafe,Real Madrid,0,0,0,5,4,4.0,3.6,1.9,D
25/04/2019,Sevilla,Vallecano,5,0,5,11,3,1.33,5.25,9.0,H
25/04/2019,Sociedad,Villarreal,0,1,-1,2,3,2.5,3.3,2.9,A
27/04/2019,Ath Bilbao,Alaves,1,1,0,1,3,1.45,4.2,7.5,D
27/04/2019,Ath Madrid,Valladolid,1,0,1,1,4,1.33,4.5,11.0,H
27/04/2019,Barcelona,Levante,1,0,1,12,2,1.2,6.5,11.0,H
27/04/2019,Leganes,Celta,0,0,0,1,2,2.37,3.25,3.0,D
28/04/2019,Girona,Sevilla,1,0,1,4,3,4.75,3.4,1.75,H
28/04/2019,Sociedad,Getafe,2,1,1,7,3,2.6,3.2,2.75,H
28/04/2019,Valencia,Eibar,0,1,-1,2,3,1.45,4.5,6.5,A
28/04/2019,Vallecano,Real Madrid,1,0,1,5,3,7.5,4.5,1.4,H
28/04/2019,Villarreal,Huesca,1,1,0,5,3,1.55,4.0,6.5,D
29/04/2019,Betis,Espanol,1,1,0,5,4,2.3,3.3,3.1,D
03/05/2019,Sevilla,Leganes,0,3,-3,3,5,1.36,5.0,8.5,A
04/05/2019,Alaves,Sociedad,0,1,-1,6,2,2.5,3.25,2.9,A
04/05/2019,Celta,Barcelona,2,0,2,6,1,2.15,3.6,3.25,H
04/05/2019,Espanol,Ath Madrid,3,0,3,5,3,3.8,3.3,2.05,H
04/05/2019,Levante,Vallecano,4,1,3,7,3,1.95,3.8,3.6,H
05/05/2019,Eibar,Betis,1,0,1,6,6,2.05,3.6,3.5,H
05/05/2019,Getafe,Girona,2,0,2,8,2,1.8,3.6,4.75,H
05/05/2019,Huesca,Valencia,2,6,-4,4,7,3.5,3.4,2.1,A
05/05/2019,Real Madrid,Villarreal,3,2,1,11,7,1.7,4.0,4.75,H
05/05/2019,Valladolid,Ath Bilbao,1,0,1,3,1,2.9,3.1,2.6,H
12/05/2019,Ath Bilbao,Celta,3,1,2,4,2,2.0,3.5,3.8,H
12/05/2019,Ath Madrid,Sevilla,1,1,0,4,5,2.1,3.6,3.4,D
12/05/2019,Barcelona,Getafe,2,0,2,8,0,1.53,4.33,6.0,H
12/05/2019,Betis,Huesca,2,1,1,8,2,1.55,4.33,5.75,H
12/05/2019,Girona,Levante,1,2,-1,6,2,2.15,3.6,3.2,A
12/05/2019,Leganes,Espanol,0,2,-2,4,7,2.4,3.5,2.87,A
12/05/2019,Sociedad,Real Madrid,3,1,2,7,2,3.0,3.6,2.3,H
12/05/2019,Valencia,Alaves,3,1,2,4,3,1.4,5.0,7.5,H
12/05/2019,Vallecano,Valladolid,1,2,-1,5,6,4.2,3.8,1.8,A
12/05/2019,Villarreal,Eibar,1,0,1,3,0,1.6,4.33,5.0,H
18/05/2019,Alaves,Girona,2,1,1,7,4,2.25,3.5,3.1,H
18/05/2019,Celta,Vallecano,2,2,0,5,4,1.45,4.75,7.0,D
18/05/2019,Espanol,Sociedad,2,0,2,4,2,2.3,3.6,3.0,H
18/05/2019,Getafe,Villarreal,2,2,0,5,4,1.61,4.2,5.25,D
18/05/2019,Huesca,Leganes,2,1,1,6,1,2.5,3.75,2.62,H
18/05/2019,Levante,Ath Madrid,2,2,0,7,8,3.75,3.75,1.95,D
18/05/2019,Sevilla,Ath Bilbao,2,0,2,3,1,1.85,3.4,4.33,H
18/05/2019,Valladolid,Valencia,0,2,-2,4,6,8.0,5.25,1.36,A
19/05/2019,Eibar,Barcelona,2,2,0,8,3,3.6,4.0,1.9,D
19/05/2019,Real Madrid,Betis,0,2,-2,2,7,1.57,4.75,4.75,A
18/08/17,Leganes,Alaves,1,0,1,9,3,2.05,3.2,4.1,H
18/08/17,Valencia,Las Palmas,1,0,1,6,4,1.75,3.8,4.5,H
19/08/17,Celta,Sociedad,2,3,-1,5,6,2.38,3.25,3.2,A
19/08/17,Girona,Ath Madrid,2,2,0,6,3,8.0,4.33,1.45,D
19/08/17,Sevilla,Espanol,1,1,0,4,6,1.62,4.0,5.5,D
20/08/17,Ath Bilbao,Getafe,0,0,0,2,2,1.5,4.0,7.5,D
20/08/17,Barcelona,Betis,2,0,2,2,0,1.17,8.0,15.0,H
20/08/17,La Coruna,Real Madrid,0,3,-3,6,8,9.5,5.75,1.3,A
21/08/17,Levante,Villarreal,1,0,1,3,1,3.25,3.25,2.3,H
21/08/17,Malaga,Eibar,0,1,-1,4,6,2.1,3.3,3.7,A
25/08/17,Betis,Celta,2,1,1,3,2,2.2,3.4,3.4,H
25/08/17,Sociedad,Villarreal,3,0,3,9,1,2.05,3.4,3.75,H
26/08/17,Alaves,Barcelona,0,2,-2,2,11,10.0,5.75,1.29,A
26/08/17,Girona,Malaga,1,0,1,4,2,2.15,3.25,3.6,H
26/08/17,Las Palmas,Ath Madrid,1,5,-4,4,6,4.75,3.75,1.75,A
26/08/17,Levante,La Coruna,2,2,0,5,4,2.2,3.1,3.6,D
27/08/17,Eibar,Ath Bilbao,0,1,-1,5,4,2.5,3.1,3.1,A
27/08/17,Espanol,Leganes,0,1,-1,2,8,1.95,3.25,4.33,A
27/08/17,Getafe,Sevilla,0,1,-1,3,3,3.6,3.3,2.15,A
27/08/17,Real Madrid,Valencia,2,2,0,6,3,1.17,8.0,15.0,D
08/09/17,Leganes,Getafe,1,2,-1,7,3,2.05,3.25,4.0,A
09/09/17,Barcelona,Espanol,5,0,5,9,1,1.17,8.0,17.0,H
09/09/17,Real Madrid,Levante,1,1,0,10,2,1.05,15.0,34.0,D
09/09/17,Sevilla,Eibar,3,0,3,6,2,1.57,4.0,6.0,H
09/09/17,Valencia,Ath Madrid,0,0,0,0,4,3.6,3.2,2.2,D
10/09/17,Ath Bilbao,Girona,2,0,2,4,7,1.67,3.75,5.5,H
10/09/17,Celta,Alaves,1,0,1,3,3,1.67,3.75,5.25,H
10/09/17,La Coruna,Sociedad,2,4,-2,4,4,2.75,3.3,2.6,A
10/09/17,Villarreal,Betis,3,1,2,7,3,1.85,3.6,4.33,H
11/09/17,Malaga,Las Palmas,1,3,-2,6,8,2.0,3.5,3.8,A
15/09/17,Eibar,Leganes,1,0,1,4,2,2.05,3.25,4.0,H
16/09/17,Ath Madrid,Malaga,1,0,1,4,4,1.22,6.0,15.0,H
16/09/17,Betis,La Coruna,2,1,1,7,3,1.83,3.6,4.5,H
16/09/17,Getafe,Barcelona,1,2,-1,4,5,11.0,6.5,1.25,A
16/09/17,Levante,Valencia,1,1,0,2,5,3.25,3.25,2.3,D
17/09/17,Alaves,Villarreal,0,3,-3,2,6,3.1,3.1,2.4,A
17/09/17,Girona,Sevilla,0,1,-1,0,8,3.3,3.25,2.3,A
17/09/17,Las Palmas,Ath Bilbao,1,0,1,3,5,2.75,3.4,2.55,H
17/09/17,Sociedad,Real Madrid,1,3,-2,5,6,5.0,4.0,1.67,A
18/09/17,Espanol,Celta,2,1,1,3,1,2.3,3.3,3.2,H
19/09/17,Barcelona,Eibar,6,1,5,10,4,1.11,10.0,15.0,H
19/09/17,Valencia,Malaga,5,0,5,11,2,1.5,4.0,7.0,H
20/09/17,Ath Bilbao,Ath Madrid,1,2,-1,7,9,3.4,3.2,2.25,A
20/09/17,La Coruna,Alaves,1,0,1,3,3,1.91,3.3,4.5,H
20/09/17,Leganes,Girona,0,0,0,1,0,2.15,3.2,3.7,D
20/09/17,Real Madrid,Betis,0,1,-1,7,4,1.13,10.0,17.0,A
20/09/17,Sevilla,Las Palmas,1,0,1,9,0,1.4,4.75,7.5,H
21/09/17,Celta,Getafe,1,1,0,4,3,1.8,3.6,4.5,D
21/09/17,Levante,Sociedad,3,0,3,9,3,3.25,3.25,2.3,H
21/09/17,Villarreal,Espanol,0,0,0,5,3,1.73,3.5,5.5,D
23/09/17,Alaves,Real Madrid,1,2,-1,3,7,17.0,7.5,1.17,A
23/09/17,Ath Madrid,Sevilla,2,0,2,4,0,1.57,4.0,6.5,H
23/09/17,Girona,Barcelona,0,3,-3,2,5,12.0,6.0,1.25,A
23/09/17,Malaga,Ath Bilbao,3,3,0,7,7,2.9,3.3,2.4,D
24/09/17,Eibar,Celta,0,4,-4,0,6,2.2,3.3,3.4,A
24/09/17,Espanol,La Coruna,4,1,3,5,6,1.95,3.5,4.0,H
24/09/17,Getafe,Villarreal,4,0,4,8,1,2.88,3.1,2.63,H
24/09/17,Las Palmas,Leganes,0,2,-2,3,3,2.05,3.25,3.8,A
24/09/17,Sociedad,Valencia,2,3,-1,6,4,2.3,3.4,3.1,A
25/09/17,Betis,Levante,4,0,4,6,1,1.85,3.5,4.5,H
29/09/17,Celta,Girona,3,3,0,9,6,1.67,3.6,5.75,D
30/09/17,La Coruna,Getafe,2,1,1,9,3,2.25,3.25,3.4,H
30/09/17,Leganes,Ath Madrid,0,0,0,3,2,7.5,3.75,1.55,D
30/09/17,Levante,Alaves,0,2,-2,0,3,1.83,3.5,4.5,A
30/09/17,Sevilla,Malaga,2,0,2,5,4,1.36,5.5,7.5,H
01/10/17,Barcelona,Las Palmas,3,0,3,10,1,1.08,11.0,26.0,H
01/10/17,Real Madrid,Espanol,2,0,2,8,3,1.1,10.0,23.0,H
01/10/17,Sociedad,Betis,4,4,0,6,6,1.95,3.6,3.8,D
01/10/17,Valencia,Ath Bilbao,3,2,1,6,6,1.91,3.5,4.2,H
01/10/17,Villarreal,Eibar,3,0,3,6,1,1.83,3.6,4.33,H
13/10/17,Espanol,Levante,0,0,0,6,3,1.75,3.6,5.0,D
14/10/17,Alaves,Sociedad,0,2,-2,0,6,3.5,3.4,2.15,A
14/10/17,Ath Bilbao,Sevilla,1,0,1,2,6,2.5,3.25,2.9,H
14/10/17,Ath Madrid,Barcelona,1,1,0,4,7,3.0,3.4,2.38,D
14/10/17,Getafe,Real Madrid,1,2,-1,3,6,10.0,5.75,1.29,A
15/10/17,Betis,Valencia,3,6,-3,6,9,2.55,3.5,2.7,A
15/10/17,Eibar,La Coruna,0,0,0,6,3,2.0,3.5,3.75,D
15/10/17,Girona,Villarreal,1,2,-1,3,2,2.8,3.2,2.6,A
15/10/17,Malaga,Leganes,0,2,-2,5,9,2.38,3.0,3.4,A
16/10/17,Las Palmas,Celta,2,5,-3,11,7,2.38,3.3,3.1,A
21/10/17,Barcelona,Malaga,2,0,2,4,5,1.07,13.0,26.0,H
21/10/17,Betis,Alaves,2,0,2,5,3,1.57,4.0,6.0,H
21/10/17,Levante,Getafe,1,1,0,1,5,2.37,3.2,3.2,D
21/10/17,Valencia,Sevilla,4,0,4,8,5,1.85,3.89,4.0,H
22/10/17,Celta,Ath Madrid,0,1,-1,8,2,4.2,3.39,1.95,A
22/10/17,Leganes,Ath Bilbao,1,0,1,4,1,2.37,3.1,3.29,H
22/10/17,Real Madrid,Eibar,3,0,3,7,2,1.09,11.0,23.0,H
22/10/17,Villarreal,Las Palmas,4,0,4,9,5,1.5,4.2,7.0,H
23/10/17,La Coruna,Girona,1,2,-1,6,6,2.04,3.29,3.79,A
23/10/17,Sociedad,Espanol,1,1,0,5,1,1.85,3.79,4.0,D
28/10/17,Alaves,Valencia,1,2,-1,6,2,6.0,3.75,1.6,A
28/10/17,Ath Bilbao,Barcelona,0,2,-2,5,5,7.0,4.5,1.44,A
28/10/17,Ath Madrid,Villarreal,1,1,0,6,4,1.5,4.0,7.5,D
28/10/17,Sevilla,Leganes,2,1,1,5,1,1.61,3.75,6.0,H
29/10/17,Eibar,Levante,2,2,0,6,2,1.95,3.39,4.2,D
29/10/17,Getafe,Sociedad,2,1,1,5,4,2.45,3.39,2.87,H
29/10/17,Girona,Real Madrid,2,1,1,4,6,10.0,6.5,1.25,H
29/10/17,Malaga,Celta,2,1,1,4,2,3.1,3.39,2.29,H
30/10/17,Espanol,Betis,1,0,1,4,4,2.14,3.39,3.39,H
30/10/17,Las Palmas,La Coruna,1,3,-2,5,5,2.04,3.5,3.6,A
03/11/17,Betis,Getafe,2,2,0,4,2,2.0,3.5,3.79,D
04/11/17,Alaves,Espanol,1,0,1,6,3,2.87,3.1,2.7,H
04/11/17,Barcelona,Sevilla,2,1,1,6,3,1.19,7.5,12.0,H
04/11/17,La Coruna,Ath Madrid,0,1,-1,1,3,4.75,3.6,1.8,A
04/11/17,Valencia,Leganes,3,0,3,7,6,1.5,4.33,6.5,H
05/11/17,Celta,Ath Bilbao,3,1,2,5,5,2.1,3.5,3.5,H
05/11/17,Levante,Girona,1,2,-1,4,5,2.39,3.29,3.0,A
05/11/17,Real Madrid,Las Palmas,3,0,3,9,1,1.08,13.0,19.0,H
05/11/17,Sociedad,Eibar,3,1,2,6,5,1.61,4.0,5.5,H
05/11/17,Villarreal,Malaga,2,0,2,3,2,1.53,4.33,6.0,H
17/11/17,Girona,Sociedad,1,1,0,4,5,2.89,3.5,2.37,D
18/11/17,Ath Madrid,Real Madrid,0,0,0,1,3,3.2,3.39,2.25,D
18/11/17,Getafe,Alaves,4,1,3,8,5,1.8,3.5,4.75,H
18/11/17,Leganes,Barcelona,0,3,-3,7,7,9.5,5.25,1.33,A
18/11/17,Sevilla,Celta,2,1,1,5,5,1.72,3.79,4.75,H
19/11/17,Ath Bilbao,Villarreal,1,1,0,3,4,2.25,3.29,3.29,D
19/11/17,Espanol,Valencia,0,2,-2,4,3,3.2,3.29,2.29,A
19/11/17,Las Palmas,Levante,0,2,-2,5,6,1.95,3.5,4.0,A
19/11/17,Malaga,La Coruna,3,2,1,5,4,2.37,3.29,3.1,H
20/11/17,Eibar,Betis,5,0,5,7,0,2.39,3.29,3.0,H
24/11/17,Celta,Leganes,1,0,1,7,2,1.95,3.25,4.33,H
25/11/17,Alaves,Eibar,1,2,-1,2,6,2.5,3.1,3.1,A
25/11/17,Betis,Girona,2,2,0,6,7,2.0,3.6,3.75,D
25/11/17,Levante,Ath Madrid,0,5,-5,2,11,7.5,3.75,1.53,A
25/11/17,Real Madrid,Malaga,3,2,1,9,3,1.08,13.0,21.0,H
26/11/17,La Coruna,Ath Bilbao,2,2,0,4,3,2.75,3.29,2.6,D
26/11/17,Sociedad,Las Palmas,2,2,0,3,7,1.44,4.75,7.0,D
26/11/17,Valencia,Barcelona,1,1,0,1,8,4.0,3.89,1.85,D
26/11/17,Villarreal,Sevilla,2,3,-1,4,4,2.37,3.39,3.0,A
27/11/17,Espanol,Getafe,1,0,1,5,4,2.0,3.39,3.79,H
01/12/17,Malaga,Levante,0,0,0,2,3,1.72,3.79,4.75,D
02/12/17,Ath Bilbao,Real Madrid,0,0,0,4,4,7.5,4.5,1.44,D
02/12/17,Ath Madrid,Sociedad,2,1,1,10,2,1.5,3.89,7.5,H
02/12/17,Barcelona,Celta,2,2,0,7,5,1.12,10.0,17.0,D
02/12/17,Sevilla,La Coruna,2,0,2,6,3,1.44,4.5,7.5,H
03/12/17,Eibar,Espanol,3,1,2,5,3,2.37,3.1,3.29,H
03/12/17,Getafe,Valencia,1,0,1,3,6,3.0,3.39,2.29,H
03/12/17,Las Palmas,Betis,1,0,1,7,2,2.2,3.5,3.1,H
03/12/17,Leganes,Villarreal,3,1,2,5,4,2.79,3.25,2.62,H
04/12/17,Girona,Alaves,2,3,-1,3,4,1.6,3.79,6.0,A
08/12/17,Alaves,Las Palmas,2,0,2,9,1,2.29,3.25,3.25,H
09/12/17,Getafe,Eibar,0,0,0,3,2,2.04,3.39,3.75,D
09/12/17,La Coruna,Leganes,1,0,1,4,0,2.37,3.2,3.2,H
09/12/17,Real Madrid,Sevilla,5,0,5,8,3,1.33,5.5,8.5,H
09/12/17,Valencia,Celta,2,1,1,7,5,1.66,4.0,5.0,H
10/12/17,Betis,Ath Madrid,0,1,-1,4,2,4.75,3.79,1.72,A
10/12/17,Levante,Ath Bilbao,1,2,-1,3,3,3.25,3.39,2.25,A
10/12/17,Sociedad,Malaga,0,2,-2,2,5,1.53,4.33,6.0,A
10/12/17,Villarreal,Barcelona,0,2,-2,5,6,6.0,4.33,1.53,A
11/12/17,Espanol,Girona,0,1,-1,3,5,2.04,3.5,3.6,A
15/12/17,Sevilla,Levante,0,0,0,6,2,1.28,5.75,9.5,D
16/12/17,Ath Bilbao,Sociedad,0,0,0,1,2,2.14,3.39,3.39,D
16/12/17,Ath Madrid,Alaves,1,0,1,4,0,1.19,6.5,15.0,H
16/12/17,Eibar,Valencia,2,1,1,3,3,2.75,3.29,2.6,H
17/12/17,Barcelona,La Coruna,4,0,4,11,3,1.08,13.0,23.0,H
17/12/17,Celta,Villarreal,0,1,-1,3,5,2.29,3.39,3.1,A
17/12/17,Girona,Getafe,1,0,1,2,0,2.2,3.25,3.5,H
17/12/17,Las Palmas,Espanol,2,2,0,5,3,2.5,3.29,2.87,D
18/12/17,Malaga,Betis,0,2,-2,2,4,2.0,3.39,3.79,A
19/12/17,Levante,Leganes,0,0,0,3,2,2.7,3.0,2.89,D
20/12/17,Getafe,Las Palmas,2,0,2,7,6,1.75,3.6,5.0,H
20/12/17,Sociedad,Sevilla,3,1,2,5,4,2.25,3.5,3.0,H
21/12/17,Alaves,Malaga,1,0,1,5,3,2.14,3.2,3.5,H
21/12/17,Eibar,Girona,4,1,3,6,1,2.0,3.39,3.75,H
22/12/17,Betis,Ath Bilbao,0,2,-2,6,7,2.7,3.25,2.62,A
22/12/17,Espanol,Ath Madrid,1,0,1,4,1,5.0,3.5,1.72,H
23/12/17,La Coruna,Celta,1,3,-2,4,3,2.54,3.29,2.7,A
23/12/17,Real Madrid,Barcelona,0,3,-3,5,11,2.1,3.75,3.1,A
23/12/17,Valencia,Villarreal,0,1,-1,3,2,2.04,3.6,3.29,A
06/01/18,Ath Madrid,Getafe,2,0,2,5,5,1.39,4.2,10.0,H
06/01/18,Las Palmas,Eibar,1,2,-1,2,5,2.54,3.39,2.75,A
06/01/18,Sevilla,Betis,3,5,-2,3,5,1.5,4.33,6.5,A
06/01/18,Valencia,Girona,2,1,1,7,5,1.61,4.0,5.5,H
07/01/18,Ath Bilbao,Alaves,2,0,2,8,1,1.66,3.5,6.0,H
07/01/18,Barcelona,Levante,3,0,3,8,2,1.05,15.0,34.0,H
07/01/18,Celta,Real Madrid,2,2,0,5,8,6.5,4.33,1.5,D
07/01/18,Leganes,Sociedad,1,0,1,4,5,2.89,3.25,2.5,H
07/01/18,Villarreal,La Coruna,1,1,0,5,3,1.57,4.0,6.0,D
08/01/18,Malaga,Espanol,0,1,-1,2,3,2.54,3.0,3.1,A
12/01/18,Getafe,Malaga,1,0,1,3,2,1.8,3.39,5.0,H
13/01/18,Eibar,Ath Madrid,0,1,-1,4,3,4.0,3.2,2.04,A
13/01/18,Girona,Las Palmas,6,0,6,8,1,1.72,3.79,4.75,H
13/01/18,La Coruna,Valencia,1,2,-1,2,5,3.0,3.39,2.37,A
13/01/18,Real Madrid,Villarreal,0,1,-1,7,4,1.25,6.5,10.0,A
14/01/18,Alaves,Sevilla,1,0,1,3,1,3.25,3.25,2.29,H
14/01/18,Espanol,Ath Bilbao,1,1,0,3,3,2.54,3.0,3.0,D
14/01/18,Levante,Celta,0,1,-1,5,2,3.0,3.25,2.45,A
14/01/18,Sociedad,Barcelona,2,4,-2,6,5,6.5,5.0,1.44,A
15/01/18,Betis,Leganes,3,2,1,9,6,2.25,3.1,3.5,H
19/01/18,Getafe,Ath Bilbao,2,2,0,6,6,2.7,3.1,2.79,D
20/01/18,Ath Madrid,Girona,1,1,0,4,3,1.36,4.75,9.5,D
20/01/18,Espanol,Sevilla,0,3,-3,0,7,2.75,3.2,2.7,A
20/01/18,Las Palmas,Valencia,2,1,1,6,8,4.5,4.0,1.72,H
20/01/18,Villarreal,Levante,2,1,1,6,4,1.44,4.5,7.5,H
21/01/18,Alaves,Leganes,2,2,0,6,4,2.14,3.1,3.75,D
21/01/18,Betis,Barcelona,0,5,-5,2,10,10.0,6.0,1.28,A
21/01/18,Real Madrid,La Coruna,7,1,6,13,2,1.14,9.0,15.0,H
21/01/18,Sociedad,Celta,1,2,-1,2,3,1.85,3.89,4.0,A
22/01/18,Eibar,Malaga,1,1,0,4,4,1.66,3.5,6.0,D
