Date,HomeTeam,AwayTeam,FTHG,FTAG,GD,HST,AST,B365H,B365D,B365A,FTR
23/12/2018,Augsburg,Wolfsburg,2,3,-1,4,5,2.6,3.3,2.75,A
23/12/2018,Hoffenheim,Mainz,1,1,0,7,5,1.44,4.5,6.5,D
18/01/2019,Hoffenheim,Bayern Munich,1,3,-2,5,9,6.0,5.0,1.44,A
19/01/2019,Augsburg,Fortuna Dusseldorf,1,2,-1,6,3,1.9,3.6,4.0,A
19/01/2019,Ein Frankfurt,Freiburg,3,1,2,4,7,1.65,4.0,5.25,H
19/01/2019,Hannover,Werder Bremen,0,1,-1,1,13,3.25,3.6,2.15,A
19/01/2019,Leverkusen,M'gladbach,0,1,-1,10,3,2.0,3.7,3.6,A
19/01/2019,RB Leipzig,Dortmund,0,1,-1,5,4,2.5,3.5,2.75,A
19/01/2019,Stuttgart,Mainz,2,3,-1,8,4,2.4,3.3,2.9,A
20/01/2019,Nurnberg,Hertha,1,3,-2,3,8,3.5,3.4,2.1,A
20/01/2019,Schalke 04,Wolfsburg,2,1,1,5,5,2.2,3.3,3.4,H
25/01/2019,Hertha,Schalke 04,2,2,0,4,7,2.5,3.25,2.87,D
26/01/2019,Dortmund,Hannover,5,1,4,9,3,1.16,7.5,15.0,H
26/01/2019,Freiburg,Hoffenheim,2,4,-2,8,11,3.5,4.0,1.95,A
26/01/2019,Mainz,Nurnberg,2,1,1,4,3,1.66,3.8,5.25,H
26/01/2019,M'gladbach,Augsburg,2,0,2,6,1,1.66,4.0,5.0,H
26/01/2019,Werder Bremen,Ein Frankfurt,2,2,0,9,4,2.55,3.5,2.7,D
26/01/2019,Wolfsburg,Leverkusen,0,3,-3,4,14,2.62,3.5,2.6,A
27/01/2019,Bayern Munich,Stuttgart,4,1,3,6,2,1.08,13.0,21.0,H
27/01/2019,Fortuna Dusseldorf,RB Leipzig,0,4,-4,0,9,4.0,3.6,1.9,A
01/02/2019,Hannover,RB Leipzig,0,3,-3,1,8,5.5,4.33,1.53,A
02/02/2019,Ein Frankfurt,Dortmund,1,1,0,7,4,3.3,3.6,2.15,D
02/02/2019,Hertha,Wolfsburg,0,1,-1,4,4,2.3,3.3,3.25,A
02/02/2019,Hoffenheim,Fortuna Dusseldorf,1,1,0,4,6,1.44,4.5,6.5,D
02/02/2019,Leverkusen,Bayern Munich,3,1,2,4,6,5.5,4.5,1.55,H
02/02/2019,Nurnberg,Werder Bremen,1,1,0,2,3,3.75,3.6,2.0,D
02/02/2019,Schalke 04,M'gladbach,0,2,-2,1,9,2.4,3.4,3.0,A
03/02/2019,Augsburg,Mainz,3,0,3,8,0,2.1,3.5,3.4,H
03/02/2019,Stuttgart,Freiburg,2,2,0,4,4,2.15,3.4,3.4,D
08/02/2019,Mainz,Leverkusen,1,5,-4,2,7,3.8,3.8,1.9,A
09/02/2019,Bayern Munich,Schalke 04,3,1,2,4,5,1.2,7.0,13.0,H
09/02/2019,Dortmund,Hoffenheim,3,3,0,7,6,1.66,4.2,4.75,D
09/02/2019,Freiburg,Wolfsburg,3,3,0,4,4,2.87,3.4,2.45,D
09/02/2019,Hannover,Nurnberg,2,0,2,8,1,2.2,3.4,3.25,H
09/02/2019,M'gladbach,Hertha,0,3,-3,4,4,1.57,4.2,5.5,A
09/02/2019,RB Leipzig,Ein Frankfurt,0,0,0,1,2,1.83,4.0,4.0,D
10/02/2019,Fortuna Dusseldorf,Stuttgart,3,0,3,6,2,2.1,3.5,3.5,H
10/02/2019,Werder Bremen,Augsburg,4,0,4,5,3,1.72,3.8,4.5,H
15/02/2019,Augsburg,Bayern Munich,2,3,-1,2,8,15.0,6.0,1.2,A
16/02/2019,Hertha,Werder Bremen,1,1,0,2,2,2.4,3.5,2.9,D
16/02/2019,Hoffenheim,Hannover,3,0,3,11,1,1.3,6.0,8.5,H
16/02/2019,Schalke 04,Freiburg,0,0,0,2,3,1.7,3.75,5.25,D
16/02/2019,Stuttgart,RB Leipzig,1,3,-2,3,4,5.25,4.0,1.65,A
16/02/2019,Wolfsburg,Mainz,3,0,3,6,4,1.72,4.0,4.5,H
17/02/2019,Ein Frankfurt,M'gladbach,1,1,0,3,5,2.3,3.6,3.0,D
17/02/2019,Leverkusen,Fortuna Dusseldorf,2,0,2,7,0,1.44,4.75,6.5,H
18/02/2019,Nurnberg,Dortmund,0,0,0,2,6,7.5,5.0,1.4,D
22/02/2019,Werder Bremen,Stuttgart,1,1,0,4,3,1.53,4.33,5.75,D
23/02/2019,Bayern Munich,Hertha,1,0,1,4,2,1.18,7.0,17.0,H
23/02/2019,Fortuna Dusseldorf,Nurnberg,2,1,1,7,2,1.72,3.75,5.0,H
23/02/2019,Freiburg,Augsburg,5,1,4,11,4,2.15,3.5,3.3,H
23/02/2019,Mainz,Schalke 04,3,0,3,6,3,2.8,3.4,2.5,H
23/02/2019,M'gladbach,Wolfsburg,0,3,-3,5,3,1.75,3.8,4.75,A
24/02/2019,Dortmund,Leverkusen,3,2,1,4,4,1.8,4.2,4.0,H
24/02/2019,Hannover,Ein Frankfurt,0,3,-3,3,8,4.75,3.75,1.75,A
25/02/2019,RB Leipzig,Hoffenheim,1,1,0,4,4,1.8,4.0,4.0,D
01/03/2019,Augsburg,Dortmund,2,1,1,4,8,5.75,4.5,1.53,H
02/03/2019,Ein Frankfurt,Hoffenheim,3,2,1,10,7,2.37,3.75,2.8,H
02/03/2019,Hertha,Mainz,2,1,1,4,1,1.85,3.6,4.33,H
02/03/2019,Leverkusen,Freiburg,2,0,2,5,3,1.44,4.5,7.5,H
02/03/2019,M'gladbach,Bayern Munich,1,5,-4,2,14,5.5,4.5,1.57,A
02/03/2019,Nurnberg,RB Leipzig,0,1,-1,1,5,6.5,4.33,1.5,A
02/03/2019,Schalke 04,Fortuna Dusseldorf,0,4,-4,2,5,1.83,3.75,4.2,A
03/03/2019,Stuttgart,Hannover,5,1,4,8,1,1.72,4.0,4.5,H
03/03/2019,Wolfsburg,Werder Bremen,1,1,0,5,3,2.15,3.5,3.3,D
08/03/2019,Werder Bremen,Schalke 04,4,2,2,7,8,2.05,3.5,3.6,H
09/03/2019,Bayern Munich,Wolfsburg,6,0,6,12,1,1.25,6.5,10.0,H
09/03/2019,Dortmund,Stuttgart,3,1,2,8,1,1.28,5.5,11.0,H
09/03/2019,Freiburg,Hertha,2,1,1,4,6,2.55,3.25,2.87,H
09/03/2019,Mainz,M'gladbach,0,1,-1,2,4,3.3,3.4,2.2,A
09/03/2019,RB Leipzig,Augsburg,0,0,0,4,3,1.36,5.0,8.5,D
10/03/2019,Hannover,Leverkusen,2,3,-1,5,5,8.5,5.75,1.3,A
10/03/2019,Hoffenheim,Nurnberg,2,1,1,6,5,1.25,5.75,12.0,H
11/03/2019,Fortuna Dusseldorf,Ein Frankfurt,0,3,-3,3,6,2.75,3.4,2.55,A
15/03/2019,M'gladbach,Freiburg,1,1,0,2,2,1.53,3.9,6.25,D
16/03/2019,Augsburg,Hannover,3,1,2,10,4,1.61,4.33,5.0,H
16/03/2019,Hertha,Dortmund,2,3,-1,4,8,4.2,3.75,1.85,A
16/03/2019,Schalke 04,RB Leipzig,0,1,-1,3,4,3.75,3.6,2.0,A
16/03/2019,Stuttgart,Hoffenheim,1,1,0,2,8,3.7,4.0,1.85,D
16/03/2019,Wolfsburg,Fortuna Dusseldorf,5,2,3,10,6,1.75,3.75,4.75,H
17/03/2019,Bayern Munich,Mainz,6,0,6,11,1,1.12,9.0,17.0,H
17/03/2019,Ein Frankfurt,Nurnberg,1,0,1,4,3,1.4,5.0,7.5,H
17/03/2019,Leverkusen,Werder Bremen,1,3,-2,2,5,1.6,4.2,5.25,A
29/03/2019,Hoffenheim,Leverkusen,4,1,3,5,6,2.37,3.8,2.7,H
30/03/2019,Dortmund,Wolfsburg,2,0,2,5,3,1.5,4.33,6.5,H
30/03/2019,Fortuna Dusseldorf,M'gladbach,3,1,2,4,6,3.0,3.5,2.3,H
30/03/2019,Freiburg,Bayern Munich,1,1,0,5,8,12.0,6.5,1.22,D
30/03/2019,Nurnberg,Augsburg,3,0,3,4,3,2.87,3.3,2.5,H
30/03/2019,RB Leipzig,Hertha,5,0,5,9,0,1.5,4.33,6.5,H
30/03/2019,Werder Bremen,Mainz,3,1,2,4,5,1.61,4.33,5.0,H
31/03/2019,Ein Frankfurt,Stuttgart,3,0,3,5,3,1.44,5.0,6.5,H
31/03/2019,Hannover,Schalke 04,0,1,-1,3,3,4.5,3.6,1.8,A
05/04/2019,Mainz,Freiburg,5,0,5,5,5,2.2,3.3,3.4,H
06/04/2019,Bayern Munich,Dortmund,5,0,5,10,1,1.53,4.75,5.25,H
06/04/2019,Hertha,Fortuna Dusseldorf,1,2,-1,3,7,1.9,3.6,4.0,A
06/04/2019,Leverkusen,RB Leipzig,2,4,-2,4,4,2.3,3.75,2.9,A
06/04/2019,Schalke 04,Ein Frankfurt,1,2,-1,4,5,3.3,3.5,2.15,A
06/04/2019,Stuttgart,Nurnberg,1,1,0,4,6,1.8,3.75,4.5,D
06/04/2019,Wolfsburg,Hannover,3,1,2,5,4,1.33,5.5,8.5,H
07/04/2019,Augsburg,Hoffenheim,0,4,-4,0,9,3.6,4.33,1.83,A
07/04/2019,M'gladbach,Werder Bremen,1,1,0,3,6,2.05,3.6,3.4,D
12/04/2019,Nurnberg,Schalke 04,1,1,0,6,2,3.4,3.25,2.25,D
13/04/2019,Dortmund,Mainz,2,1,1,7,9,1.3,5.75,9.5,H
13/04/2019,Hannover,M'gladbach,0,1,-1,5,9,5.25,4.33,1.6,A
13/04/2019,RB Leipzig,Wolfsburg,2,0,2,10,2,1.57,4.2,5.75,H
13/04/2019,Stuttgart,Leverkusen,0,1,-1,5,5,4.2,4.2,1.75,A
13/04/2019,Werder Bremen,Freiburg,2,1,1,7,5,1.6,4.0,5.75,H
14/04/2019,Ein Frankfurt,Augsburg,1,3,-2,4,6,1.45,4.5,6.5,A
14/04/2019,Fortuna Dusseldorf,Bayern Munich,1,4,-3,2,10,12.0,7.5,1.18,A
14/04/2019,Hoffenheim,Hertha,2,0,2,7,2,1.4,5.0,6.5,H
20/04/2019,Augsburg,Stuttgart,6,0,6,13,4,2.05,3.5,3.6,H
20/04/2019,Bayern Munich,Werder Bremen,1,0,1,7,0,1.14,8.0,19.0,H
20/04/2019,Leverkusen,Nurnberg,2,0,2,9,1,1.3,5.75,9.5,H
20/04/2019,Mainz,Fortuna Dusseldorf,3,1,2,5,7,2.1,3.6,3.4,H
20/04/2019,M'gladbach,RB Leipzig,1,2,-1,4,4,3.0,3.75,2.25,A
20/04/2019,Schalke 04,Hoffenheim,2,5,-3,5,6,3.6,4.0,1.9,A
21/04/2019,Freiburg,Dortmund,0,4,-4,2,6,6.0,4.33,1.53,A
21/04/2019,Hertha,Hannover,0,0,0,3,5,1.53,4.33,6.0,D
22/04/2019,Wolfsburg,Ein Frankfurt,1,1,0,8,3,2.55,3.6,2.55,D
26/04/2019,Augsburg,Leverkusen,1,4,-3,2,7,4.5,4.33,1.66,A
27/04/2019,Dortmund,Schalke 04,2,4,-2,2,4,1.3,5.5,9.0,A
27/04/2019,Ein Frankfurt,Hertha,0,0,0,4,3,1.4,4.75,7.0,D
27/04/2019,Fortuna Dusseldorf,Werder Bremen,4,1,3,6,9,3.2,3.4,2.2,H
27/04/2019,Hannover,Mainz,1,0,1,3,4,3.0,3.4,2.3,H
27/04/2019,RB Leipzig,Freiburg,2,1,1,4,8,1.25,5.5,12.0,H
27/04/2019,Stuttgart,M'gladbach,1,0,1,6,4,3.5,3.5,2.05,H
28/04/2019,Hoffenheim,Wolfsburg,1,4,-3,7,10,1.45,4.75,6.0,A
28/04/2019,Nurnberg,Bayern Munich,1,1,0,4,6,15.0,8.0,1.14,D
03/05/2019,Mainz,RB Leipzig,3,3,0,6,5,4.5,4.2,1.7,D
04/05/2019,Bayern Munich,Hannover,3,1,2,14,1,1.03,21.0,34.0,H
04/05/2019,Hertha,Stuttgart,3,1,2,6,1,2.2,3.6,3.1,H
04/05/2019,M'gladbach,Hoffenheim,2,2,0,5,9,2.7,4.0,2.3,D
04/05/2019,Werder Bremen,Dortmund,2,2,0,4,8,3.25,3.75,2.05,D
04/05/2019,Wolfsburg,Nurnberg,2,0,2,4,3,1.57,4.33,5.5,H
05/05/2019,Freiburg,Fortuna Dusseldorf,1,1,0,3,3,2.1,3.75,3.2,D
05/05/2019,Leverkusen,Ein Frankfurt,6,1,5,11,2,1.61,4.5,5.0,H
05/05/2019,Schalke 04,Augsburg,0,0,0,3,3,1.8,3.8,4.33,D
11/05/2019,Augsburg,Hertha,3,4,-1,3,8,2.4,3.6,2.8,A
11/05/2019,Dortmund,Fortuna Dusseldorf,3,2,1,5,3,1.3,6.0,8.5,H
11/05/2019,Hannover,Freiburg,3,0,3,6,1,2.62,3.75,2.5,H
11/05/2019,Hoffenheim,Werder Bremen,0,1,-1,3,6,1.44,5.25,6.0,A
11/05/2019,Leverkusen,Schalke 04,1,1,0,5,3,1.33,5.75,8.0,D
11/05/2019,Nurnberg,M'gladbach,0,4,-4,2,5,3.8,4.0,1.85,A
11/05/2019,RB Leipzig,Bayern Munich,0,0,0,3,5,5.0,4.0,1.66,D
11/05/2019,Stuttgart,Wolfsburg,3,0,3,4,2,3.2,3.5,2.2,H
12/05/2019,Ein Frankfurt,Mainz,0,2,-2,4,4,1.6,4.2,5.25,A
18/05/2019,Bayern Munich,Ein Frankfurt,5,1,4,14,2,1.25,6.5,10.0,H
18/05/2019,Fortuna Dusseldorf,Hannover,2,1,1,7,3,1.55,4.2,6.0,H
18/05/2019,Freiburg,Nurnberg,5,1,4,8,5,1.75,4.0,4.33,H
18/05/2019,Hertha,Leverkusen,1,5,-4,4,8,7.0,4.5,1.44,A
18/05/2019,Mainz,Hoffenheim,4,2,2,12,7,4.2,4.75,1.65,H
18/05/2019,M'gladbach,Dortmund,0,2,-2,0,3,2.9,4.0,2.2,A
18/05/2019,Schalke 04,Stuttgart,0,0,0,3,8,1.61,4.2,5.25,D
18/05/2019,Werder Bremen,RB Leipzig,2,1,1,3,3,2.5,4.0,2.5,H
18/05/2019,Wolfsburg,Augsburg,8,1,7,10,4,1.4,4.75,8.0,H
18/08/17,Bayern Munich,Leverkusen,3,1,2,8,4,1.25,6.0,12.0,H
19/08/17,Hamburg,Augsburg,1,0,1,5,1,2.1,3.4,3.6,H
19/08/17,Hertha,Stuttgart,2,0,2,3,2,2.0,3.4,3.9,H
19/08/17,Hoffenheim,Werder Bremen,1,0,1,3,2,1.75,4.0,4.33,H
19/08/17,Mainz,Hannover,0,1,-1,6,2,2.0,3.4,4.0,A
19/08/17,Schalke 04,RB Leipzig,2,0,2,5,3,2.8,3.4,2.5,H
19/08/17,Wolfsburg,Dortmund,0,3,-3,0,5,3.8,4.0,1.85,A
20/08/17,Freiburg,Ein Frankfurt,0,0,0,1,2,2.45,3.25,3.0,D
20/08/17,M'gladbach,FC Koln,1,0,1,8,2,1.91,3.5,4.1,H
25/08/17,FC Koln,Hamburg,1,3,-2,6,4,1.95,3.4,4.0,A
26/08/17,Augsburg,M'gladbach,2,2,0,9,3,3.25,3.4,2.25,D
26/08/17,Dortmund,Hertha,2,0,2,8,4,1.36,5.0,7.5,H
26/08/17,Ein Frankfurt,Wolfsburg,0,1,-1,6,3,2.3,3.25,3.3,A
26/08/17,Leverkusen,Hoffenheim,2,2,0,3,4,2.05,3.6,3.6,D
26/08/17,Stuttgart,Mainz,1,0,1,4,6,2.3,3.4,3.1,H
26/08/17,Werder Bremen,Bayern Munich,0,2,-2,1,8,11.0,6.5,1.25,A
27/08/17,Hannover,Schalke 04,1,0,1,3,1,3.3,3.4,2.2,H
27/08/17,RB Leipzig,Freiburg,4,1,3,11,2,1.36,5.0,8.5,H
08/09/17,Hamburg,RB Leipzig,0,2,-2,2,4,4.0,3.6,1.91,A
09/09/17,Augsburg,FC Koln,3,0,3,4,3,2.38,3.3,3.1,H
09/09/17,Freiburg,Dortmund,0,0,0,2,3,7.5,5.0,1.4,D
09/09/17,Hoffenheim,Bayern Munich,2,0,2,3,6,7.0,4.5,1.45,H
09/09/17,Mainz,Leverkusen,3,1,2,5,2,3.0,3.4,2.38,H
09/09/17,M'gladbach,Ein Frankfurt,0,1,-1,3,6,1.83,3.6,4.5,A
09/09/17,Wolfsburg,Hannover,1,1,0,6,2,1.83,3.6,4.5,D
10/09/17,Hertha,Werder Bremen,1,1,0,4,5,1.91,3.6,4.0,D
10/09/17,Schalke 04,Stuttgart,3,1,2,4,2,1.7,3.75,5.0,H
15/09/17,Hannover,Hamburg,2,0,2,4,3,1.95,3.5,4.0,H
16/09/17,Bayern Munich,Mainz,4,0,4,14,4,1.13,10.0,19.0,H
16/09/17,Ein Frankfurt,Augsburg,1,2,-1,8,3,1.85,3.5,4.5,A
16/09/17,RB Leipzig,M'gladbach,2,2,0,3,3,1.67,3.8,5.5,D
16/09/17,Stuttgart,Wolfsburg,1,0,1,4,1,2.3,3.5,3.0,H
16/09/17,Werder Bremen,Schalke 04,1,2,-1,2,4,2.8,3.5,2.5,A
17/09/17,Dortmund,FC Koln,5,0,5,8,2,1.22,6.0,13.0,H
17/09/17,Hoffenheim,Hertha,1,1,0,2,4,1.67,3.8,5.5,D
17/09/17,Leverkusen,Freiburg,4,0,4,9,1,1.45,4.5,7.0,H
19/09/17,Augsburg,RB Leipzig,1,0,1,4,3,3.5,3.5,2.1,H
19/09/17,M'gladbach,Stuttgart,2,0,2,3,4,1.7,3.8,5.0,H
19/09/17,Schalke 04,Bayern Munich,0,3,-3,4,8,7.0,4.75,1.44,A
19/09/17,Wolfsburg,Werder Bremen,1,1,0,4,4,2.05,3.5,3.6,D
20/09/17,FC Koln,Ein Frankfurt,0,1,-1,8,4,2.88,3.1,2.63,A
20/09/17,Freiburg,Hannover,1,1,0,5,3,2.8,3.25,2.6,D
20/09/17,Hamburg,Dortmund,0,3,-3,2,7,7.0,4.75,1.44,A
20/09/17,Hertha,Leverkusen,2,1,1,3,5,3.3,3.4,2.2,H
20/09/17,Mainz,Hoffenheim,2,3,-1,6,6,2.7,3.4,2.6,A
22/09/17,Bayern Munich,Wolfsburg,2,2,0,3,3,1.14,8.5,19.0,D
23/09/17,Dortmund,M'gladbach,6,1,5,9,5,1.44,4.75,7.0,H
23/09/17,Hoffenheim,Schalke 04,2,0,2,6,3,2.2,3.5,3.25,H
23/09/17,Mainz,Hertha,1,0,1,3,1,2.2,3.3,3.4,H
23/09/17,RB Leipzig,Ein Frankfurt,2,1,1,5,3,1.7,3.8,5.0,H
23/09/17,Stuttgart,Augsburg,0,0,0,2,2,2.1,3.4,3.6,D
23/09/17,Werder Bremen,Freiburg,0,0,0,6,6,1.7,4.0,4.75,D
24/09/17,Hannover,FC Koln,0,0,0,1,1,1.95,3.6,3.8,D
24/09/17,Leverkusen,Hamburg,3,0,3,6,2,1.36,5.0,8.5,H
29/09/17,Schalke 04,Leverkusen,1,1,0,5,6,2.3,3.4,3.1,D
30/09/17,Augsburg,Dortmund,1,2,-1,5,8,7.5,4.5,1.44,A
30/09/17,Ein Frankfurt,Stuttgart,2,1,1,6,5,1.95,3.5,4.0,H
30/09/17,Hamburg,Werder Bremen,0,0,0,6,3,2.7,3.2,2.75,D
30/09/17,M'gladbach,Hannover,2,1,1,8,2,1.73,3.6,5.25,H
30/09/17,Wolfsburg,Mainz,1,1,0,2,3,2.1,3.4,3.6,D
01/10/17,FC Koln,RB Leipzig,1,2,-1,6,10,3.8,3.5,2.0,A
01/10/17,Freiburg,Hoffenheim,3,2,1,6,6,3.6,3.5,2.05,H
01/10/17,Hertha,Bayern Munich,2,2,0,5,5,8.5,5.0,1.36,D
13/10/17,Stuttgart,FC Koln,2,1,1,7,3,1.83,3.6,4.33,H
14/10/17,Bayern Munich,Freiburg,5,0,5,10,2,1.08,13.0,21.0,H
14/10/17,Dortmund,RB Leipzig,2,3,-1,8,6,1.5,4.5,6.5,A
14/10/17,Hannover,Ein Frankfurt,1,2,-1,2,4,2.38,3.2,3.1,A
14/10/17,Hertha,Schalke 04,0,2,-2,0,6,2.5,3.3,2.9,A
14/10/17,Hoffenheim,Augsburg,2,2,0,7,5,1.8,3.75,4.5,D
14/10/17,Mainz,Hamburg,3,2,1,4,2,1.7,3.75,5.25,H
15/10/17,Leverkusen,Wolfsburg,2,2,0,10,4,1.53,4.33,6.0,D
15/10/17,Werder Bremen,M'gladbach,0,2,-2,5,8,2.63,3.5,2.6,A
20/10/17,Schalke 04,Mainz,2,0,2,5,2,1.8,3.7,4.5,H
21/10/17,Augsburg,Hannover,1,2,-1,5,6,2.04,3.5,3.6,A
21/10/17,Ein Frankfurt,Dortmund,2,2,0,7,7,5.0,3.75,1.72,D
21/10/17,Hamburg,Bayern Munich,0,1,-1,3,4,19.0,7.0,1.16,A
21/10/17,M'gladbach,Leverkusen,1,5,-4,3,6,2.45,3.39,2.87,A
21/10/17,RB Leipzig,Stuttgart,1,0,1,3,2,1.53,4.0,7.0,H
22/10/17,FC Koln,Werder Bremen,0,0,0,8,2,2.39,3.29,3.0,D
22/10/17,Freiburg,Hertha,1,1,0,8,3,2.54,3.29,2.79,D
22/10/17,Wolfsburg,Hoffenheim,1,1,0,6,5,2.5,3.39,2.79,D
27/10/17,Mainz,Ein Frankfurt,1,1,0,3,3,2.79,3.2,2.54,D
28/10/17,Bayern Munich,RB Leipzig,2,0,2,7,1,1.33,5.5,8.5,H
28/10/17,Hannover,Dortmund,4,2,2,7,4,5.5,4.2,1.57,H
28/10/17,Hertha,Hamburg,2,1,1,3,4,1.9,3.39,4.33,H
28/10/17,Hoffenheim,M'gladbach,1,3,-2,5,6,2.04,3.6,3.5,A
28/10/17,Leverkusen,FC Koln,2,1,1,5,2,1.33,5.25,9.0,H
28/10/17,Schalke 04,Wolfsburg,1,1,0,7,2,1.75,3.6,5.0,D
29/10/17,Stuttgart,Freiburg,3,0,3,6,0,1.83,3.5,4.5,H
29/10/17,Werder Bremen,Augsburg,0,3,-3,3,6,2.29,3.29,3.2,A
03/11/17,Ein Frankfurt,Werder Bremen,2,1,1,5,7,1.75,3.75,4.75,H
04/11/17,Augsburg,Leverkusen,1,1,0,4,3,3.5,3.6,2.04,D
04/11/17,Dortmund,Bayern Munich,1,3,-2,4,5,3.29,3.79,2.04,A
04/11/17,Freiburg,Schalke 04,0,1,-1,2,3,3.79,3.29,2.04,A
04/11/17,Hamburg,Stuttgart,3,1,2,12,2,2.45,3.39,2.87,H
04/11/17,M'gladbach,Mainz,1,1,0,3,7,1.61,4.0,5.5,D
04/11/17,RB Leipzig,Hannover,2,1,1,6,4,1.44,4.5,7.5,H
05/11/17,FC Koln,Hoffenheim,0,3,-3,4,8,2.87,3.39,2.45,A
05/11/17,Wolfsburg,Hertha,3,3,0,8,6,2.0,3.39,4.0,D
17/11/17,Stuttgart,Dortmund,2,1,1,4,7,4.2,3.89,1.8,H
18/11/17,Bayern Munich,Augsburg,3,0,3,6,3,1.16,8.0,15.0,H
18/11/17,Hertha,M'gladbach,2,4,-2,8,5,2.89,3.25,2.5,A
18/11/17,Hoffenheim,Ein Frankfurt,1,1,0,6,3,2.2,3.39,3.39,D
18/11/17,Leverkusen,RB Leipzig,2,2,0,3,3,2.29,3.5,3.0,D
18/11/17,Mainz,FC Koln,1,0,1,3,0,2.04,3.39,3.79,H
18/11/17,Wolfsburg,Freiburg,3,1,2,7,7,1.61,3.75,6.0,H
19/11/17,Schalke 04,Hamburg,2,0,2,4,1,1.57,3.79,6.5,H
19/11/17,Werder Bremen,Hannover,4,0,4,7,7,2.2,3.39,3.29,H
24/11/17,Hannover,Stuttgart,1,1,0,4,4,2.29,3.39,3.1,D
25/11/17,Augsburg,Wolfsburg,2,1,1,8,3,2.37,3.29,3.1,H
25/11/17,Dortmund,Schalke 04,4,4,0,6,7,1.72,4.2,4.33,D
25/11/17,Ein Frankfurt,Leverkusen,0,1,-1,3,4,2.62,3.5,2.62,A
25/11/17,Freiburg,Mainz,2,1,1,5,5,2.75,3.29,2.6,H
25/11/17,M'gladbach,Bayern Munich,2,1,1,2,7,5.75,4.75,1.5,H
25/11/17,RB Leipzig,Werder Bremen,2,0,2,6,3,1.5,4.33,6.5,H
26/11/17,FC Koln,Hertha,0,2,-2,2,7,2.5,3.2,3.0,A
26/11/17,Hamburg,Hoffenheim,3,0,3,7,2,2.79,3.39,2.5,H
01/12/17,Freiburg,Hamburg,0,0,0,2,3,2.5,3.25,2.89,D
02/12/17,Bayern Munich,Hannover,3,1,2,12,4,1.14,9.0,17.0,H
02/12/17,Hoffenheim,RB Leipzig,4,0,4,8,5,3.29,3.6,2.1,H
02/12/17,Leverkusen,Dortmund,1,1,0,9,3,2.25,3.6,3.0,D
02/12/17,Mainz,Augsburg,1,3,-2,5,4,2.6,3.25,2.79,A
02/12/17,Schalke 04,FC Koln,2,2,0,10,4,1.44,4.33,8.0,D
02/12/17,Werder Bremen,Stuttgart,1,0,1,6,4,2.29,3.39,3.1,H
03/12/17,Hertha,Ein Frankfurt,1,2,-1,5,5,2.7,3.25,2.7,A
03/12/17,Wolfsburg,M'gladbach,3,0,3,6,9,2.62,3.39,2.62,H
08/12/17,Stuttgart,Leverkusen,0,2,-2,5,4,3.2,3.5,2.25,A
09/12/17,Dortmund,Werder Bremen,1,2,-1,5,4,1.39,5.25,7.0,A
09/12/17,Ein Frankfurt,Bayern Munich,0,1,-1,3,1,7.0,4.75,1.44,A
09/12/17,Hamburg,Wolfsburg,0,0,0,3,0,2.5,3.29,2.87,D
09/12/17,M'gladbach,Schalke 04,1,1,0,5,6,2.25,3.39,3.2,D
09/12/17,RB Leipzig,Mainz,2,2,0,7,9,1.39,4.75,8.0,D
10/12/17,Augsburg,Hertha,1,1,0,3,4,1.95,3.29,4.0,D
10/12/17,FC Koln,Freiburg,3,4,-1,3,11,2.25,3.25,3.2,A
10/12/17,Hannover,Hoffenheim,2,0,2,3,5,2.7,3.39,2.5,H
12/12/17,Freiburg,M'gladbach,1,0,1,5,3,3.39,3.39,2.14,H
12/12/17,Hamburg,Ein Frankfurt,1,2,-1,6,6,2.6,3.2,2.79,A
12/12/17,Mainz,Dortmund,0,2,-2,0,6,5.0,4.0,1.61,A
12/12/17,Wolfsburg,RB Leipzig,1,1,0,5,5,3.0,3.6,2.29,D
13/12/17,Bayern Munich,FC Koln,1,0,1,8,1,1.08,12.0,26.0,H
13/12/17,Hertha,Hannover,3,1,2,9,6,2.0,3.29,4.0,H
13/12/17,Hoffenheim,Stuttgart,1,0,1,3,3,1.9,3.6,4.0,H
13/12/17,Leverkusen,Werder Bremen,1,0,1,7,2,1.44,4.75,7.0,H
13/12/17,Schalke 04,Augsburg,3,2,1,5,7,1.83,3.6,4.5,H
15/12/17,M'gladbach,Hamburg,3,1,2,5,3,1.8,3.6,4.5,H
16/12/17,Augsburg,Freiburg,3,3,0,8,6,1.75,3.6,5.0,D
16/12/17,Dortmund,Hoffenheim,2,1,1,3,5,1.5,4.33,6.5,H
16/12/17,Ein Frankfurt,Schalke 04,2,2,0,2,5,2.5,3.1,3.1,D
16/12/17,FC Koln,Wolfsburg,1,0,1,7,5,3.6,3.5,2.04,H
16/12/17,Stuttgart,Bayern Munich,0,1,-1,4,7,10.0,5.0,1.33,A
16/12/17,Werder Bremen,Mainz,2,2,0,7,3,1.95,3.5,4.0,D
17/12/17,Hannover,Leverkusen,4,4,0,7,10,4.33,3.79,1.8,D
17/12/17,RB Leipzig,Hertha,2,3,-1,7,5,1.57,3.79,6.0,A
12/01/18,Leverkusen,Bayern Munich,1,3,-2,1,6,4.2,3.79,1.83,A
13/01/18,Augsburg,Hamburg,1,0,1,5,6,1.95,3.39,4.2,H
