Date,HomeTeam,AwayTeam,FTHG,FTAG,GD,HST,AST,B365H,B365D,B365A,FTR
27/09/2020,Bordeaux,Nice,0.0,0.0,0.0,5.0,2.0,2.1,3.25,3.6,D
27/09/2020,Angers,Brest,3.0,2.0,1.0,5.0,6.0,2.05,3.3,3.8,H
27/09/2020,Dijon,Montpellier,2.0,2.0,0.0,6.0,5.0,4.5,3.6,1.8,D
27/09/2020,Monaco,Strasbourg,3.0,2.0,1.0,5.0,5.0,1.85,3.5,4.2,H
27/09/2020,Nimes,Lens,1.0,1.0,0.0,4.0,6.0,2.6,3.3,2.75,D
27/09/2020,Lorient,Lyon,1.0,1.0,0.0,2.0,6.0,5.75,4.2,1.57,D
27/09/2020,Reims,Paris SG,0.0,2.0,-2.0,3.0,7.0,13.0,6.0,1.22,A
02/10/2020,Paris SG,Angers,6.0,1.0,5.0,12.0,2.0,1.1,9.0,21.0,H
03/10/2020,Lens,St Etienne,2.0,0.0,2.0,5.0,1.0,1.95,3.5,4.2,H
03/10/2020,Nice,Nantes,2.0,1.0,1.0,7.0,1.0,2.45,3.25,3.0,H
04/10/2020,Montpellier,Nimes,0.0,1.0,-1.0,2.0,1.0,1.66,3.8,5.5,A
04/10/2020,Bordeaux,Dijon,3.0,0.0,3.0,7.0,1.0,1.66,3.8,5.25,H
04/10/2020,Brest,Monaco,1.0,0.0,1.0,5.0,2.0,3.1,3.6,2.2,H
04/10/2020,Metz,Lorient,3.0,1.0,2.0,8.0,4.0,2.3,3.2,3.3,H
04/10/2020,Strasbourg,Lille,0.0,3.0,-3.0,3.0,6.0,3.3,3.3,2.25,A
04/10/2020,Rennes,Reims,2.0,2.0,0.0,3.0,4.0,1.61,3.75,6.0,D
04/10/2020,Lyon,Marseille,1.0,1.0,0.0,3.0,1.0,1.7,3.8,5.0,D
16/10/2020,Dijon,Rennes,1.0,1.0,0.0,4.0,3.0,5.25,3.8,1.66,D
16/10/2020,Nimes,Paris SG,0.0,4.0,-4.0,2.0,11.0,6.5,5.0,1.4,A
17/10/2020,Reims,Lorient,1.0,3.0,-2.0,3.0,4.0,2.1,3.4,3.6,A
17/10/2020,Marseille,Bordeaux,3.0,1.0,2.0,4.0,4.0,2.0,3.5,3.8,H
18/10/2020,Strasbourg,Lyon,2.0,3.0,-1.0,9.0,8.0,3.6,3.3,2.15,A
18/10/2020,Angers,Metz,1.0,1.0,0.0,2.0,3.0,2.0,3.4,3.9,D
18/10/2020,Monaco,Montpellier,1.0,1.0,0.0,7.0,2.0,,,,D
18/10/2020,Nantes,Brest,3.0,1.0,2.0,8.0,5.0,2.15,3.4,3.4,H
18/10/2020,St Etienne,Nice,1.0,3.0,-2.0,4.0,5.0,2.25,3.25,3.25,A
18/10/2020,Lille,Lens,4.0,0.0,4.0,6.0,2.0,1.83,3.6,4.33,H
23/10/2020,Rennes,Angers,1.0,2.0,-1.0,1.0,4.0,2.05,3.4,3.5,A
24/10/2020,Lorient,Marseille,0.0,1.0,-1.0,3.0,3.0,2.87,3.4,2.4,A
24/10/2020,Paris SG,Dijon,4.0,0.0,4.0,9.0,3.0,1.06,12.0,23.0,H
25/10/2020,Bordeaux,Nimes,2.0,0.0,2.0,6.0,4.0,1.95,3.3,4.0,H
25/10/2020,Brest,Strasbourg,0.0,3.0,-3.0,4.0,5.0,2.15,3.5,3.2,A
25/10/2020,Metz,St Etienne,2.0,0.0,2.0,3.0,0.0,2.37,3.2,3.1,H
25/10/2020,Montpellier,Reims,0.0,4.0,-4.0,1.0,9.0,1.85,3.5,4.2,A
25/10/2020,Nice,Lille,1.0,1.0,0.0,3.0,4.0,3.5,3.1,2.2,D
25/10/2020,Lyon,Monaco,4.0,1.0,3.0,6.0,5.0,1.65,4.0,4.75,H
31/10/2020,Rennes,Brest,2.0,1.0,1.0,8.0,4.0,1.9,3.75,3.8,H
31/10/2020,Nantes,Paris SG,0.0,3.0,-3.0,1.0,4.0,7.5,4.75,1.4,A
01/11/2020,St Etienne,Montpellier,0.0,1.0,-1.0,0.0,2.0,2.4,3.25,3.0,A
01/11/2020,Angers,Nice,0.0,3.0,-3.0,5.0,5.0,2.25,3.2,3.4,A
01/11/2020,Dijon,Lorient,0.0,0.0,0.0,2.0,1.0,3.2,3.5,2.2,D
01/11/2020,Nimes,Metz,0.0,1.0,-1.0,2.0,5.0,2.45,3.25,3.0,A
01/11/2020,Reims,Strasbourg,2.0,1.0,1.0,4.0,3.0,2.3,3.2,3.25,H
01/11/2020,Monaco,Bordeaux,4.0,0.0,4.0,6.0,0.0,1.85,3.6,4.2,H
01/11/2020,Lille,Lyon,1.0,1.0,0.0,6.0,1.0,2.8,3.25,2.6,D
06/11/2020,Strasbourg,Marseille,0.0,1.0,-1.0,2.0,1.0,2.87,3.3,2.45,A
07/11/2020,Bordeaux,Montpellier,0.0,2.0,-2.0,1.0,3.0,2.3,3.3,3.1,A
07/11/2020,Paris SG,Rennes,3.0,0.0,3.0,6.0,3.0,1.4,5.25,6.5,H
08/11/2020,Brest,Lille,3.0,2.0,1.0,8.0,7.0,3.75,3.5,1.95,H
08/11/2020,Lens,Reims,4.0,4.0,0.0,5.0,6.0,2.1,3.4,3.6,D
08/11/2020,Lorient,Nantes,0.0,2.0,-2.0,4.0,4.0,2.37,3.2,3.1,A
08/11/2020,Metz,Dijon,1.0,1.0,0.0,4.0,6.0,1.75,3.6,4.75,D
08/11/2020,Nimes,Angers,1.0,5.0,-4.0,4.0,8.0,3.1,3.2,2.3,A
08/11/2020,Nice,Monaco,1.0,2.0,-1.0,4.0,8.0,3.2,3.6,2.15,A
08/11/2020,Lyon,St Etienne,2.0,1.0,1.0,6.0,4.0,1.4,4.75,7.5,H
20/11/2020,Rennes,Bordeaux,0.0,1.0,-1.0,2.0,3.0,1.75,3.6,4.75,A
20/11/2020,Monaco,Paris SG,3.0,2.0,1.0,5.0,4.0,5.25,4.75,1.5,H
21/11/2020,Brest,St Etienne,4.0,1.0,3.0,5.0,1.0,2.1,3.5,3.4,H
22/11/2020,Nantes,Metz,1.0,1.0,0.0,5.0,4.0,2.25,3.1,3.5,D
22/11/2020,Dijon,Lens,0.0,1.0,-1.0,2.0,2.0,3.5,3.4,2.15,A
22/11/2020,Montpellier,Strasbourg,4.0,3.0,1.0,9.0,5.0,2.05,3.5,3.6,H
22/11/2020,Reims,Nimes,0.0,1.0,-1.0,6.0,5.0,1.85,3.5,4.5,A
22/11/2020,Angers,Lyon,0.0,1.0,-1.0,8.0,2.0,5.0,4.2,1.61,A
22/11/2020,Lille,Lorient,4.0,0.0,4.0,13.0,2.0,1.6,3.8,6.0,H
25/11/2020,Lens,Nantes,1.0,1.0,0.0,1.0,3.0,1.9,3.5,4.0,D
27/11/2020,Strasbourg,Rennes,1.0,1.0,0.0,3.0,7.0,3.2,3.2,2.3,D
28/11/2020,Marseille,Nantes,3.0,1.0,2.0,9.0,2.0,2.05,3.4,3.5,H
28/11/2020,Paris SG,Bordeaux,2.0,2.0,0.0,9.0,4.0,1.12,8.5,17.0,D
29/11/2020,Lyon,Reims,3.0,0.0,3.0,4.0,2.0,1.4,4.75,7.0,H
29/11/2020,Lens,Angers,1.0,3.0,-2.0,5.0,7.0,2.15,3.25,3.5,A
29/11/2020,Lorient,Montpellier,0.0,1.0,-1.0,2.0,3.0,3.25,3.4,2.1,A
29/11/2020,Metz,Brest,0.0,2.0,-2.0,6.0,3.0,2.2,3.2,3.3,A
29/11/2020,Monaco,Nimes,3.0,0.0,3.0,5.0,2.0,1.33,4.75,9.0,H
29/11/2020,Nice,Dijon,1.0,3.0,-2.0,7.0,4.0,1.75,3.6,4.5,A
29/11/2020,St Etienne,Lille,1.0,1.0,0.0,5.0,2.0,4.75,3.6,1.72,D
04/12/2020,Nimes,Marseille,0.0,2.0,-2.0,0.0,4.0,5.25,3.8,1.66,A
05/12/2020,Rennes,Lens,0.0,2.0,-2.0,4.0,4.0,2.0,3.5,3.8,A
05/12/2020,Montpellier,Paris SG,1.0,3.0,-2.0,2.0,6.0,6.5,4.75,1.44,A
06/12/2020,Lille,Monaco,2.0,1.0,1.0,5.0,3.0,2.3,3.75,2.87,H
06/12/2020,Angers,Lorient,2.0,0.0,2.0,3.0,3.0,1.85,3.6,4.2,H
06/12/2020,Bordeaux,Brest,1.0,0.0,1.0,6.0,3.0,2.05,3.5,3.6,H
06/12/2020,Dijon,St Etienne,0.0,0.0,0.0,1.0,2.0,3.0,3.4,2.37,D
06/12/2020,Nantes,Strasbourg,0.0,4.0,-4.0,2.0,9.0,2.15,3.3,3.5,A
06/12/2020,Reims,Nice,0.0,0.0,0.0,2.0,4.0,2.5,3.4,2.8,D
06/12/2020,Metz,Lyon,1.0,3.0,-2.0,5.0,5.0,5.75,4.33,1.55,A
11/12/2020,St Etienne,Angers,0.0,0.0,0.0,3.0,3.0,2.37,3.4,2.9,D
12/12/2020,Marseille,Monaco,2.0,1.0,1.0,2.0,4.0,2.75,3.5,2.4,H
12/12/2020,Lens,Montpellier,2.0,3.0,-1.0,4.0,7.0,2.5,3.2,2.87,A
13/12/2020,Nice,Rennes,0.0,1.0,-1.0,3.0,6.0,2.9,3.3,2.37,A
13/12/2020,Brest,Reims,2.0,1.0,1.0,6.0,4.0,2.15,3.5,3.25,H
13/12/2020,Lorient,Nimes,3.0,0.0,3.0,5.0,2.0,2.05,3.4,3.5,H
